invoice_number,customer_id,customer_name,ttspl_id,serial_number,model,period,rent_start,rent_end,monthly_rate,amount,is_catchup
INV-0194,84,STEFEN ELECTRIC PRIVATE LIMIED,TTSPL6675,GSZRYY2,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0194,84,STEFEN ELECTRIC PRIVATE LIMIED,TTSPL2953,BPP7NC2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0194,84,STEFEN ELECTRIC PRIVATE LIMIED,TTSPL2830,4JDCP72,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0194,84,STEFEN ELECTRIC PRIVATE LIMIED,TTSPL4935,PC16244X,Lenovo Thinkpad T480s,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5216,PF2706A8,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5217,PF26ZLD3,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5198,7QQX5Y2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL2720,4N6ZMF2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5215,PF1CULJT,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5214,PF26Z7E7,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0183,87,NECTAR INFOTEL SOLUTIONS PRIVATE LIMITED,TTSPL5220,PF26Z5G8,Lenovo Thinkpad T490,2026-08,2026-08-01,2026-08-31,1099,1099,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL6376,PG02VJBF,Lenovo Thinkpad E-14 Gen 2,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL5320,FHFRHG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL5241,PG02Y0FX,Lenovo Thinkpad E14 (Gen 2),2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL6053,5CD127F7NW,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL5297,5CD141CKT4,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL5370,5CD147H24C,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL5298,5CD152BHL4,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL7530,GL510J3,Latitude 5420,2026-07,2026-07-24,2026-07-31,1899,490.06,YES
INV-0291,89,SGATE TECH SOLUTIONS PRIVATE LIMITED,TTSPL7530,GL510J3,Latitude 5420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6096,5CD102GX1Y,HP Probook 430 G8,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL4726,PF32FWCQ,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6625,9XRD2B3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6684,5CG211BD9Q,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,5000,5000,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL4841,5SQWZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3500,3500,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL4850,86060J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL5792,4136HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL7046,GSJQQG3,Dell Latitude 5320 (Touch),2026-08,2026-08-01,2026-08-31,5000,5000,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL4606,G249PQ3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,3500,3500,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6747,PG02WQXV,Lenovo ThinkPad L14,2026-08,2026-08-01,2026-08-31,2500,2500,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL7423,87SWVW3,Latitude 7440,2026-07,2026-07-09,2026-07-31,5000,3709.68,YES
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL7423,87SWVW3,Latitude 7440,2026-08,2026-08-01,2026-08-31,5000,5000,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6638,4ND2QG3,Dell Latitude 3420,2026-07,2026-07-04,2026-07-31,1999,1805.55,YES
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL6638,4ND2QG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL5108,PF53B3YJ,Lenovo V14 (Gen 3),2026-08,2026-08-01,2026-08-31,2399,2399,NO
INV-0273,90,TECHSUR INNOVATIONS PRIVATE LIMITED,TTSPL5598,PG0324LJ,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL6514,3FF8HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4659,DWZ04M3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4285,7XC7S93,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4805,BYMVZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL6224,9W26HK3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2199,2199,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4799,JXMVZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4259,5TF53B3,Dell Latitude 5320,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4783,B7R60J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL2882,G882PQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1299,1299,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4649,G6JH2F3,Dell Latitude 5420 (Touch Screen),2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL4776,4D0WZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0266,91,Town Contact Technologies Private Limited,TTSPL6356,D5PXVM3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7050,M4X09L2Q49,Apple Macbook Pro,2026-08,2026-08-01,2026-08-31,9999,9999,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL6779,2GP5V93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL4437,PF2ALB41,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL4449,PF2APBK7,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7220,R913GZCM,Lenovo Thinkpad L13,2026-07,2026-07-03,2026-07-31,1799,1682.94,YES
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7220,R913GZCM,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7149,R913GZ41,Lenovo Thinkpad L13,2026-07,2026-07-03,2026-07-31,1799,1682.94,YES
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7149,R913GZ41,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL6735,62QM763,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL4090,8KRBXZ2,Dell Latitude 5310,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL5621,PF3CGVKE,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL4721,PF367Z1N,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7205,R914RLT2,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0367,270,EVENTIVE COMMUNICATIONS LLP,TTSPL7219,R914RLS0,Lenovo Thinkpad L13,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPLGR0143,5CG6373P33,HP Elitebook 820 G3,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3065,38F1SQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2379,PF0WSBHH,Lenovo Thinkpad T470 (Touch Screen),2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3845,843FQN2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5678,FG1PM53,Dell Latitude 5400,2026-07,2026-07-07,2026-07-31,999,805.65,YES
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5678,FG1PM53,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2876,3GD6SF2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2597,6H1LWF2,Dell Latitude E5570,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2870,4VNCQC2,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3638,3RV6PQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2658,C3BVPV2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2678,PF1S2LE4,Lenovo Thinkpad T480 (Touchscreen),2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5640,FKSWN73,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL6088,H23FN73,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3295,PC0CM2CE,Lenovo Thinkpad T450,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL1491,5CG64669TZ,HP Elitebook 820 G3,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3428,PC1EZAKF,Lenovo Thinkpad X390,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3881,8ZRC1X2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2633,JC493G2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2981,CG61QN2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2341,1PJ3VF2,Dell Latitude E5470,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL1045,GN9BQH2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5641,4J0DN73,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3662,7RP68S2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL1425,5CD6253M1M,HP Probook 430 G3,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3331,20L6TT2,Dell Latitude 7390,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3055,FPY6QN2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL4957,PC1GXG4T,Lenovo Thinkpad T490s,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2879,2V37P72,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL4898,CY2BNF2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3657,H26Q4Q2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3534,5CG9175H5V,HP Elitebook 840 G5,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2904,6YZYPH2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL2695,PC0GAJCX,Lenovo Thinkpad T460,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL4867,PF2C80J5,Lenovo Thinkpad L14,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3829,5FCMPN2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL1050,BRRCQH2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,899,899,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5639,1MDNXY2,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL5907,CTVPMV2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL6072,3P7GN73,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL1991,CS28WT2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL6586,4KSZP13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0196,92,URBANLOGIX GLOBAL INDIA PRIVATE LIMITED,TTSPL3896,B5LZ5Q2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,999,999,NO
INV-0316,99,RENCOMM TELE SERVICES LLP,TTSPL3112,PF2286GE,Lenovo Thinkpad T490 (Touchscreen),2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0316,99,RENCOMM TELE SERVICES LLP,TTSPL5672,9LTZP13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0316,99,RENCOMM TELE SERVICES LLP,TTSPL3943,47Z2NQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0316,99,RENCOMM TELE SERVICES LLP,TTSPL5667,2QK5M13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1199,1199,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5721,2SZ3JL3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL4663,JYW1PQ3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2900,2900,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5506,5CD437P9K6,HP Probook 450 G10,2026-08,2026-08-01,2026-08-31,3899,3899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL4698,PF32HEZK,Lenovo Thinkpad T14,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL3488,40DM1J3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,2899,2899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5627,PF33BMZR,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL7014,T9NRCX04R62338D,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,7599,7599,NO
INV-0281,107,SelectAstro Private Limited,TTSPL6943,T9NRCX06F342393,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,5599,5599,NO
INV-0281,107,SelectAstro Private Limited,TTSPL6598,8P92QG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5326,5CD1315Y9Q,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5050,T4NRCX04T843188,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,5090,5090,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5529,T7NRCX02X176294,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,5090,5090,NO
INV-0281,107,SelectAstro Private Limited,TTSPL6047,5CD112LV32,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5406,5CD141CK5S,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5837,1HK5QG3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5371,5CD1315YQ4,HP Probook 440 G8,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL4098,8DR5M72,Dell Latitude E7470,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0281,107,SelectAstro Private Limited,TTSPL7008,5CG23117X1,HP Elitebook 840 G8,2026-08,2026-08-01,2026-08-31,3099,3099,NO
INV-0281,107,SelectAstro Private Limited,TTSPL6426,PF4C7NF1,Lenovo Legion 5,2026-08,2026-08-01,2026-08-31,5599,5599,NO
INV-0281,107,SelectAstro Private Limited,TTSPL5048,T4NRCX04T829185,Asus TUF Gaming A15,2026-08,2026-08-01,2026-08-31,5090,5090,NO
INV-0281,107,SelectAstro Private Limited,TTSPL7328,CDTLZH3,Dell Latitude 5420,2026-08,2026-08-01,2026-08-31,1899,1899,NO
INV-0281,107,SelectAstro Private Limited,TTSPL6978,7QG66L3,Dell Latitude 7420,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0360,110,AGILE VENTURES PRIVATE LIMITED,TTSPL5632,PG02YPV6,Lenovo Thinkpad E14,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0203,112,VINCIT TECHNOLOGIES PVT LTD,TTSPL3820,3MW7693,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,1999,1999,NO
INV-0203,112,VINCIT TECHNOLOGIES PVT LTD,TTSPL2016_A,CJNL7S2_A,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL6451,JTKG463,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4956,PC1H12FX,Lenovo Thinkpad T490s,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL7525,JJX04D3,Latitude 5420,2026-07,2026-07-28,2026-07-31,1800,232.26,YES
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL7525,JJX04D3,Latitude 5420,2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL7380,5CG0278Q0Z,HP ProBook 640 G5,2026-07,2026-07-28,2026-07-31,1499,193.42,YES
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL7380,5CG0278Q0Z,HP ProBook 640 G5,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL6712,9N2FL13,Dell Latitude 5400,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL2962,GJDZNV2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1799,1799,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL2921,3C2F7H2,Dell Latitude 7480,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL6284,93Q5V93,Dell Latitude 3410,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4884,FG581X2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4219,5QN5273,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,2300,2300,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL3430,G9T1F63,Dell Latitude 5310 (TOUCH SCREEN),2026-08,2026-08-01,2026-08-31,2599,2599,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL1421,5CG7110C0K,HP Elitebook 820 G3,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL3802,5JX5PQ2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL5231,PF3DT690,Lenovo Thinkpad E14 (Gen 2),2026-08,2026-08-01,2026-08-31,1800,1800,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4037,5CG9293ZZ9,HP Elitebook 840 G5,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL5027,DP3DPV2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1525,1525,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4217,9ZDNK63,Dell Latitude 5410,2026-08,2026-08-01,2026-08-31,2999,2999,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL6704,HRQD2B3,Dell Latitude 3420,2026-08,2026-08-01,2026-08-31,2299,2299,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL2097,HFK5JR2,Dell Latitude 7490,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0201,115,ATTITUDE EVENTS PRIVATE LIMITED,TTSPL4913,PC1GXHW6,Lenovo Thinkpad T490s,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0223,117,BLUEJAY WORKTECH PRIVATE LIMITED,TTSPL5476,9WZRWZ2,Dell Latitude 3400,2026-08,2026-08-01,2026-08-31,1299,1299,NO
INV-0223,117,BLUEJAY WORKTECH PRIVATE LIMITED,TTSPL2138,8VZ5KR2,Dell Latitude 5490,2026-08,2026-08-01,2026-08-31,1499,1499,NO
INV-0223,117,BLUEJAY WORKTECH PRIVATE LIMITED,TTSPL3679,5CG93121SR,HP Elitebook 840 G6,2026-08,2026-08-01,2026-08-31,1299,1299,NO
