client_name_sheet,crm_customer_id,crm_customer_name,customer_match_method,source_sheet,sheet_serial,sheet_ttspl,sheet_model,sheet_per_month_rate,sheet_rent_amount,match_by,crm_serial_id,crm_serial_number,crm_ttspl,crm_monthly_rate,rate_status
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,PG02SKCJ,TTSPL5235,Lenovo Thinkpad E14 (Gen 2),1599,1599,ttspl,1904,PG02SKCJ,TTSPL5235,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,PG02Y0EV,TTSPL5269,Lenovo Thinkpad E14 (Gen 2),1599,1599,ttspl,1905,PG02Y0EV,TTSPL5269,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,PG02Y0E4,TTSPL5234,Lenovo Thinkpad E14 (Gen 2),1599,1599,ttspl,1906,PG02Y0E4,TTSPL5234,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,7C14JL3,TTSPL5714,Dell Latitude 3420,1599,1599,ttspl,2601,7C14JL3,TTSPL5714,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,45QYCL3,TTSPL5727,Dell Latitude 3420,1599,1599,ttspl,2602,45QYCL3,TTSPL5727,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,82B8SL3,TTSPL5776,Dell Latitude 3420,1599,1599,ttspl,2603,82B8SL3,TTSPL5776,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,BSST1B3,TTSPL6062,Dell Latitude 3420,1599,1599,ttspl,2605,BSST1B3,TTSPL6062,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,PG02SKCB,TTSPL5239,Lenovo Thinkpad E14 (Gen 2),1599,1599,ttspl,1907,PG02SKCB,TTSPL5239,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,PC282ZEQ,TTSPL4473,Lenovo Thinkpad X-13,1599,1599,ttspl,1908,PC282ZEQ,TTSPL4473,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,8VRD2B3,TTSPL6654,Dell Latitude 3420,1599,1599,ttspl,3461,8VRD2B3,TTSPL6654,1599,RATE_OK
All India Asian Educational Foundation,154,ALL INDIA ASIAN EDUCATIONAL FOUNDATION,name,LOT,DRQD2B3,TTSPL5832,Dell Latitude 3420,1599,1599,ttspl,2328,DRQD2B3,TTSPL5832,1599,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,12NXZH3,TTSPL4763,Dell Latitude 5420,2799,2799,ttspl,1897,12NXZH3,TTSPL4763,2799,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,DVXR9V3,TTSPL5840,Dell Latitude 5420,1899,1899,ttspl,2591,DVXR9V3,TTSPL5840,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,6BN54J3,TTSPL5802,Dell Latitude 5420,1899,1899,ttspl,2592,6BN54J3,TTSPL5802,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,FKHC3WXQ0P,TTSPL6021,APPLE MACBOOK AIR,5999,5999,ttspl,2295,FKHC3WXQ0P,TTSPL6021,5999,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,GWQD2B3,TTSPL6647,Dell Latitude 3420,1899,1899,ttspl,2593,GWQD2B3,TTSPL6647,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,D1B8SL3,TTSPL5716,Dell Latitude 3420,1899,1899,ttspl,2594,D1B8SL3,TTSPL5716,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,F1RD2B3,TTSPL5701,Dell Latitude 3420,1899,1899,ttspl,2595,F1RD2B3,TTSPL5701,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,PG02S23R,TTSPL5624,Lenovo Thinkpad E14,1899,1899,ttspl,3772,PG02S23R,TTSPL5624,1899,RATE_OK
ELEVONDATA LABS PRIVATE LIMITED,161,ELEVONDATA LABS PRIVATE LIMITED,name,LOT,2ZGP6J3,TTSPL4552,Dell Latitude 5420,1899,1899,ttspl,3169,2ZGP6J3,TTSPL4552,1899,RATE_OK
OLA,160,OLA,name,LOT,PF55FX53,TTSPL5129,Lenovo V14 (Gen 3),1,1,ttspl,1894,PF55FX53,TTSPL5129,1,RATE_OK
OLA,160,OLA,name,LOT,PF33C7AF,TTSPL5603,Lenovo Thinkpad E14,1,1,ttspl,1895,PF33C7AF,TTSPL5603,1,RATE_OK
OLA,160,OLA,name,LOT,F633JL3,TTSPL5833,Dell Latitude 3420,1,1,ttspl,2589,F633JL3,TTSPL5833,1,RATE_OK
OLA,160,OLA,name,LOT,5CD1218T2M,TTSPL5909,HP Probook 440 G8,1,1,ttspl,1896,5CD1218T2M,TTSPL5909,1,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,PF2GMMKG,TTSPL5877,Lenovo Thinkpad T14,1699,1699,ttspl,1925,PF2GMMKG,TTSPL5877,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,PG02S33W,TTSPL5619,Lenovo Thinkpad E14,1699,1699,ttspl,1926,PG02S33W,TTSPL5619,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,PF38PFGF,TTSPL4711,Lenovo Thinkpad T14,1699,1699,ttspl,1927,PF38PFGF,TTSPL4711,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD1315XSG,TTSPL5328,HP Probook 440 G8,1699,1699,ttspl,2845,5CD1315XSG,TTSPL5328,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD1315Y8L,TTSPL5410,HP Probook 440 G8,1699,1699,ttspl,2846,5CD1315Y8L,TTSPL5410,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD0485VD1,TTSPL5362,HP Probook 440 G8,1699,1699,ttspl,2847,5CD0485VD1,TTSPL5362,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD1315YBQ,TTSPL5415,HP Probook 440 G8,1699,1699,ttspl,2848,5CD1315YBQ,TTSPL5415,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD1218QK2,TTSPL5911,HP Probook 440 G8,1699,1699,ttspl,1930,5CD1218QK2,TTSPL5911,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,CPKYZH3,TTSPL4855,Dell Latitude 5420,2699,2699,ttspl,1931,CPKYZH3,TTSPL4855,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD112KFGV,TTSPL6046,HP Probook 440 G8,1699,1699,ttspl,2609,5CD112KFGV,TTSPL6046,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD112LTCD,TTSPL6075,HP Probook 440 G8,1699,1699,ttspl,2610,5CD112LTCD,TTSPL6075,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD112KFFP,TTSPL6079,HP Probook 440 G8,1699,1699,ttspl,2612,5CD112KFFP,TTSPL6079,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,5CD102GX0K,TTSPL6092,HP Probook 430 G8,1699,1699,ttspl,2613,5CD102GX0K,TTSPL6092,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,PG02YRKH,TTSPL6027,Lenovo Thinkpad E14,1699,1699,ttspl,1932,PG02YRKH,TTSPL6027,1699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,60CJ1J3,TTSPL6212,Dell Latitude 5420,2699,2699,ttspl,2615,60CJ1J3,TTSPL6212,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,JVT4HK3,TTSPL6219,Dell Latitude 5420,2699,2699,ttspl,2617,JVT4HK3,TTSPL6219,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,1CPXVM3,TTSPL6223,Dell Latitude 5420,2699,2699,ttspl,2618,1CPXVM3,TTSPL6223,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,CQT4HK3,TTSPL6311,Dell Latitude 5420,2849,2849,ttspl,2619,CQT4HK3,TTSPL6311,2849,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,4GJ12J3,TTSPL6309,Dell Latitude 5420,2699,2699,ttspl,2620,4GJ12J3,TTSPL6309,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,7VLK2J3,TTSPL6361,Dell Latitude 5420,2699,2699,ttspl,2621,7VLK2J3,TTSPL6361,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,13R5HK3,TTSPL6515,Dell Latitude 5420,2849,2849,ttspl,2622,13R5HK3,TTSPL6515,2849,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,BMT4HK3,TTSPL6518,Dell Latitude 5420,2849,2849,ttspl,2623,BMT4HK3,TTSPL6518,2849,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,6JWB2J3,TTSPL6522,Dell Latitude 5420,2699,2699,ttspl,2624,6JWB2J3,TTSPL6522,2699,RATE_OK
Hostbooks limited,168,Hostbooks limited,name,LOT,D2C60J3,TTSPL4829,Dell Latitude 5420,2849,2849,ttspl,1933,D2C60J3,TTSPL4829,2849,RATE_OK
MERITSHOT ZETTA EDUTECH PRIVATE LIMITED,167,MERITSHOT ZETTA EDUTECH PRIVATE LIMITED,name,LOT,T4NRCX03L523178,TTSPL5017,Asus TUF Gaming A15,5999,5999,ttspl,1934,T4NRCX03L523178,TTSPL5017,5999,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,B7W4JG3,TTSPL5321,Dell Latitude 3420,2199,2199,ttspl,1936,B7W4JG3,TTSPL5321,2199,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,JHQTKG3,TTSPL6007,Dell Latitude 3420,2199,2199,ttspl,2628,JHQTKG3,TTSPL6007,2199,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,24HTHG3,TTSPL5318,Dell Latitude 3420,2199,2199,ttspl,1935,24HTHG3,TTSPL5318,2199,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,3QNSZH3,TTSPL7438,Dell Latitude 5420,2199,3546.77,ttspl,8202,3QNSZH3,TTSPL7438,2199,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,5Q7Y5G3,TTSPL7435,Dell Latitude 5420,2199,3546.77,ttspl,8199,5Q7Y5G3,TTSPL7435,2199,RATE_OK
Technians Softech Pvt.Ltd,219,Technians Softech Pvt.Ltd,name,LOT,PF3509R4,TTSPL4719,Lenovo Thinkpad L14,2199,3546.77,ttspl,676,PF3509R4,TTSPL4719,2199,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,58Z68C3,TTSPL4225,Dell Latitude 5410,2500,2500,ttspl,1938,58Z68C3,TTSPL4225,2500,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,C5G8S73,TTSPL4230,Dell Latitude 5410,2500,2500,ttspl,1939,C5G8S73,TTSPL4230,2500,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,PG02HY3T,TTSPL6422,Lenovo Thinkpad E-14 Gen 2,1999,1999,ttspl,2874,PG02HY3T,TTSPL6422,1999,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,PG02YB0P,TTSPL6397,Lenovo Thinkpad E-14 Gen 2,1999,1999,ttspl,2875,PG02YB0P,TTSPL6397,1999,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,R913GZGV,TTSPL7232,Lenovo Thinkpad L13,1999,1999,ttspl,3891,R913GZGV,TTSPL7232,1999,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,GLC4QN3,TTSPL7447,Dell Latitude 5420,1999,580.35,ttspl_other_customer,8211,GLC4QN3,TTSPL7447,1499,RATE_MISMATCH
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,500M1J3,TTSPL7532,Dell Latitude 5420,1999,2514.87,ttspl,8448,500M1J3,TTSPL7532,1999,RATE_OK
Goolean Technologies Pvt Ltd,220,GOOLEAN TECHNOLOGIES PRIVATE761976109 LIMITED,name,LOT,BW92QG3,TTSPL6701,Dell Latitude 3420,1999,2192.45,ttspl,3480,BW92QG3,TTSPL6701,1999,RATE_OK
OPERISOFT TECHNOLOGIES PRIVATE LIMITED,193,OPERISOFT TECHNOLOGIES PRIVATE LIMITED,name,LOT,JS8ZDB3,TTSPL4233,Dell Latitude 5410,1999,1999,ttspl,1940,JS8ZDB3,TTSPL4233,1999,RATE_OK
OPERISOFT TECHNOLOGIES PRIVATE LIMITED,193,OPERISOFT TECHNOLOGIES PRIVATE LIMITED,name,LOT,4PTV0F3,TTSPL4235,Dell Latitude 5410,1999,1999,ttspl,1941,4PTV0F3,TTSPL4235,1999,RATE_OK
OPERISOFT TECHNOLOGIES PRIVATE LIMITED,193,OPERISOFT TECHNOLOGIES PRIVATE LIMITED,name,LOT,JSB7ZD3,TTSPL3727,Dell Latitude 5420,1999,1999,ttspl,1942,JSB7ZD3,TTSPL3727,1999,RATE_OK
OPERISOFT TECHNOLOGIES PRIVATE LIMITED,193,OPERISOFT TECHNOLOGIES PRIVATE LIMITED,name,LOT,PF25PVL7,TTSPL4416,Lenovo Thinkpad T490,1999,1999,ttspl,1943,PF25PVL7,TTSPL4416,1999,RATE_OK
OPERISOFT TECHNOLOGIES PRIVATE LIMITED,193,OPERISOFT TECHNOLOGIES PRIVATE LIMITED,name,LOT,GRTHGJ3,TTSPL2650,Dell Vostro 3500,1999,1999,ttspl,1944,GRTHGJ3,TTSPL2650,1999,RATE_OK
Auraa Coordination & Productions Pvt Ltd,222,Auraa Coordination & Productions Pvt Ltd,name,LOT,9P83C63,TTSPL6209,Dell Latitude 3410,1599,1599,ttspl,2629,9P83C63,TTSPL6209,1599,RATE_OK
Auraa Coordination & Productions Pvt Ltd,222,Auraa Coordination & Productions Pvt Ltd,name,LOT,50Q1T93,TTSPL6256,Dell Latitude 3410,1599,1599,ttspl,2630,50Q1T93,TTSPL6256,1599,RATE_OK
Auraa Coordination & Productions Pvt Ltd,222,Auraa Coordination & Productions Pvt Ltd,name,LOT,B6LS203,TTSPL6292,Dell Latitude 3410,1599,1599,ttspl,2631,B6LS203,TTSPL6292,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,7G078S2,TTSPL3642,Dell Latitude 7490,1199,1199,ttspl,1947,7G078S2,TTSPL3642,1199,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,64Q5V93,TTSPL6334,Dell Latitude 3410,1599,1599,ttspl,2641,64Q5V93,TTSPL6334,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,951WB93,TTSPL6503,Dell Latitude 3410,1599,1599,ttspl,2643,951WB93,TTSPL6503,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,JB7BC63,TTSPL6500,Dell Latitude 3410,1599,1599,ttspl,2644,JB7BC63,TTSPL6500,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,B1PS103,TTSPL6728,Latitude 3410,1599,1599,ttspl,2647,B1PS103,TTSPL6728,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,9DTM763,TTSPL6240,Dell Latitude 3410,1599,1599,ttspl,2648,9DTM763,TTSPL6240,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,B6VP6Y2,TTSPL3516,Dell Latitude 7490,1599,1599,ttspl,1948,B6VP6Y2,TTSPL3516,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,PF22M9DK,TTSPL6904,Lenovo Thinkpad T14,1599,1599,ttspl,1949,PF22M9DK,TTSPL6904,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,PF31MY69,TTSPL4705,Lenovo Thinkpad T14,1599,1599,ttspl,1771,PF31MY69,TTSPL4705,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,BQ33C63,TTSPL6341,Dell Latitude 3410,1599,1599,ttspl,3378,BQ33C63,TTSPL6341,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,PF56JY8A,TTSPL5058,Lenovo V14 (Gen 3),3999,3999,ttspl,381,PF56JY8A,TTSPL5058,3999,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,3Z23C63,TTSPL6453,Dell Latitude 3410,1599,1599,ttspl,3402,3Z23C63,TTSPL6453,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,B9P1T93,TTSPL5660,Dell Latitude 3410,1599,1599,ttspl,2391,B9P1T93,TTSPL5660,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,2CTXJZ2,TTSPL2446,Dell Inspiron 3493,1599,1599,ttspl,2921,2CTXJZ2,TTSPL2446,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,R913EBMT,TTSPL7221,Lenovo Thinkpad L13,1999,1999,ttspl,3880,R913EBMT,TTSPL7221,1999,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,PF1SV0AJ,TTSPL5293,Lenovo Thinkpad T14,1599,1599,ttspl,183,PF1SV0AJ,TTSPL5293,1599,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,R913GZ7D,TTSPL7176,Lenovo Thinkpad L13,1999,1999,ttspl,3835,R913GZ7D,TTSPL7176,1999,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,R913GZHH,TTSPL7238,Lenovo Thinkpad L13,1999,1999,ttspl,3897,R913GZHH,TTSPL7238,1999,RATE_OK
DROR SERVICES PRIVATE LIMITED,185,DROR SERVICES PRIVATE LIMITED,name,LOT,PC282ZS4,TTSPL4386,Lenovo Thinkpad X-13,1999,1999,ttspl,293,PC282ZS4,TTSPL4386,1999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,G7FFN73,TTSPL6086,Dell Latitude 5400,999,999,ttspl,2649,G7FFN73,TTSPL6086,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,DVWDQ13,TTSPL6587,Dell Latitude 5400,999,999,ttspl,2650,DVWDQ13,TTSPL6587,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,8KTZP13,TTSPL6593,Dell Latitude 5400,999,999,ttspl,2651,8KTZP13,TTSPL6593,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,3ZJYN13,TTSPL6709,Dell Latitude 5400,999,999,ttspl,2652,3ZJYN13,TTSPL6709,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,J7XDL13,TTSPL6713,Dell Latitude 5400,999,999,ttspl,2653,J7XDL13,TTSPL6713,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,CXWDQ13,TTSPL6596,Dell Latitude 5400,999,999,ttspl,2654,CXWDQ13,TTSPL6596,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,1DSZP13,TTSPL6591,Dell Latitude 5400,999,999,ttspl,2655,1DSZP13,TTSPL6591,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,HVY11Z2,TTSPL6674,Dell Latitude 5400,999,999,ttspl,2656,HVY11Z2,TTSPL6674,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,FGSZP13,TTSPL6710,Dell Latitude 5400,999,999,ttspl,2657,FGSZP13,TTSPL6710,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,54J2M13,TTSPL3080,Dell Latitude 7400 (Touch Screen),999,999,ttspl,1950,54J2M13,TTSPL3080,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,3T25YY2,TTSPL3079,Dell Latitude 7400 (Touch Screen),999,999,ttspl,1951,3T25YY2,TTSPL3079,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,1F01NF2,TTSPL2063,Dell Latitude 5490,999,999,ttspl,3373,1F01NF2,TTSPL2063,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,1SSZP13,TTSPL6718,Dell Latitude 5400,999,999,ttspl,3485,1SSZP13,TTSPL6718,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,CZV1NF2,TTSPL2686,Dell Latitude 5490,999,999,ttspl,3225,CZV1NF2,TTSPL2686,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,9Y75Y33,TTSPL5663,Dell Latitude 5400,999,999,ttspl,2574,9Y75Y33,TTSPL5663,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG9127RM5,TTSPL3681,HP Elitebook 840 G5,999,999,ttspl,1893,5CG9127RM5,TTSPL3681,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5NBLHR2,TTSPL5197,Dell Latitude 5490,999,999,ttspl,1821,5NBLHR2,TTSPL5197,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,CZPYVZ2,TTSPL5423,Dell Latitude 3400,999,999,ttspl,2783,CZPYVZ2,TTSPL5423,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,PF26LL1D,TTSPL3152,Lenovo Thinkpad T490 (Touchscreen),999,999,ttspl,822,PF26LL1D,TTSPL3152,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,G2LMM53,TTSPL5652,Dell Latitude 5400,999,999,ttspl,2524,G2LMM53,TTSPL5652,999,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,F0FBNW2,TTSPL7126,Dell Latitude 3400,1200,1200,ttspl,3785,F0FBNW2,TTSPL7126,1200,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,FBPSVZ2,TTSPL7119,Dell Latitude 3400,1200,1200,ttspl,3778,FBPSVZ2,TTSPL7119,1200,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG0278H3Q,TTSPL7396,HP PROBOOK 640 G5,1250,1693.55,ttspl,8160,5CG0278H3Q,TTSPL7396,1250,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG0274HQ7,TTSPL7490,HP PROBOOK 640 G5,1250,1693.55,ttspl,8254,5CG0274HQ7,TTSPL7490,1250,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG0278JWM,TTSPL7390,HP PROBOOK 640 G5,1250,1612.9,ttspl,8154,5CG0278JWM,TTSPL7390,1250,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG0274G3Z,TTSPL7397,HP PROBOOK 640 G5,1250,1612.9,ttspl,8161,5CG0274G3Z,TTSPL7397,1250,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,G4PSVZ2,TTSPL7125,Dell Latitude 3400,1600,1961.29,ttspl,3784,G4PSVZ2,TTSPL7125,1600,RATE_OK
MNR Solutions Pvt. Ltd.,178,MNR Solutions Pvt. Ltd.,name,LOT,5CG0278NQ3,TTSPL7401,HP PROBOOK 640 G5,1250,1491.94,ttspl,8165,5CG0278NQ3,TTSPL7401,1250,RATE_OK
AWL India Private Limited,177,AWL India Private Limited,name,LOT,5ZNXVM3,TTSPL6301,Dell Latitude 5420,1400,1400,ttspl,2658,5ZNXVM3,TTSPL6301,1400,RATE_OK
AWL India Private Limited,177,AWL India Private Limited,name,LOT,G3PXVM3,TTSPL6303,Dell Latitude 5420,1400,1400,ttspl,2659,G3PXVM3,TTSPL6303,1400,RATE_OK
AWL India Private Limited,177,AWL India Private Limited,name,LOT,7P26HK3,TTSPL6310,Dell Latitude 5420,1400,1400,ttspl,2660,7P26HK3,TTSPL6310,1400,RATE_OK
AWL India Private Limited,177,AWL India Private Limited,name,LOT,J8PXVM3,TTSPL6318,Dell Latitude 5420,1400,1400,ttspl,2661,J8PXVM3,TTSPL6318,1400,RATE_OK
AWL India Private Limited,177,AWL India Private Limited,name,LOT,HKR82J3,TTSPL6363,Dell Latitude 5420,1400,1400,ttspl,2662,HKR82J3,TTSPL6363,1400,RATE_OK
EXOTALENT CONSULTANCY SERVICES LLP,182,EXOTALENT CONSULTANCY SERVICES LLP,name,LOT,JH0J3G2,TTSPL3025,Dell Latitude E7470,800,800,ttspl,1954,JH0J3G2,TTSPL3025,800,RATE_OK
EXOTALENT CONSULTANCY SERVICES LLP,182,EXOTALENT CONSULTANCY SERVICES LLP,name,LOT,8R6LRL3,TTSPL6438,Dell Latitude 3420,2899,2899,ttspl,2663,8R6LRL3,TTSPL6438,2899,RATE_OK
